id,band_gap
5757883.cif,0
5757884.cif,0
5757903.cif,0
5757905.cif,0
5757910.cif,0
5757923.cif,0
5758061.cif,0
5757936.cif,0
5757943.cif,0
5757948.cif,0
5757949.cif,0
5757968.cif,0
5758114.cif,0
5758171.cif,0
5758181.cif,0
5758280.cif,0
5758294.cif,0
5758297.cif,0
5758298.cif,0
5758299.cif,0
5758305.cif,0
5758312.cif,0
5758313.cif,0.213
5758315.cif,0
5758318.cif,0
5758319.cif,0
5758320.cif,0
5758322.cif,0
5758325.cif,0
5758334.cif,0
5758336.cif,0
5758420.cif,0
5758350.cif,0
5758421.cif,0
5758355.cif,0
5758363.cif,0
5758429.cif,0
5758641.cif,4.526
5758643.cif,3.862
5758644.cif,0.481
5758645.cif,0
5758810.cif,5.813
5758811.cif,4.163
5758812.cif,5.126
5758646.cif,4.671
5758647.cif,0.742
5758648.cif,5.032
5758650.cif,2.18
5759100.cif,0
5758830.cif,4.895
5758653.cif,1.51
5758833.cif,1.155
5758654.cif,0
5758836.cif,4.976
5758837.cif,0
5758838.cif,3.865
5759105.cif,3.826
5759112.cif,5.812
5758846.cif,4.817
5759313.cif,0.501
5759314.cif,2.894
5759116.cif,4.321
5758851.cif,4.678
5758859.cif,4.23
5759315.cif,5.161
5759122.cif,4.976
5759124.cif,4.885
5758867.cif,0
5759131.cif,1.473
5758870.cif,0.417
5759132.cif,4.383
5759319.cif,4.164
5759320.cif,0.5
5758875.cif,0.424
5759133.cif,1.061
5758878.cif,1.989
5788962.cif,4.977
5759323.cif,7.649
5759134.cif,0
5758884.cif,0
5758889.cif,0
5758893.cif,2.233
5758896.cif,0
5759137.cif,4.052
5759140.cif,4.503
5759145.cif,0.199
5759146.cif,0
5759324.cif,1.152
5759325.cif,4.732
5759151.cif,4.885
5765622.cif,0
5765623.cif,0
5765624.cif,0
5765625.cif,0
5765626.cif,0
5765627.cif,0
5765899.cif,0
5765628.cif,0
5765901.cif,0
5765629.cif,0
5765630.cif,0
5765903.cif,0
5765631.cif,0
5765632.cif,0
5765633.cif,0
5765634.cif,0
5765635.cif,0
5765636.cif,0
5765637.cif,0
5765638.cif,0
5765639.cif,0
5765640.cif,0
5765904.cif,0
5765905.cif,0
5765641.cif,0
5765642.cif,0
5765643.cif,0
5765644.cif,0
5765645.cif,0
5765906.cif,0
5765646.cif,0
5765647.cif,0
5765648.cif,0
5765649.cif,0
5765907.cif,0
5765908.cif,0
5765651.cif,0
5765652.cif,0
5765909.cif,0
5765653.cif,0
5765654.cif,0
5765655.cif,0
5765656.cif,0
5765657.cif,0
5765910.cif,0
5765911.cif,0
5765658.cif,0
5765659.cif,0
5765660.cif,0
5765661.cif,0
5765662.cif,0
5765913.cif,0
5766001.cif,0
5765664.cif,0
5765667.cif,0
5765671.cif,0
5765674.cif,0
5765675.cif,0
5765676.cif,0
5765677.cif,0
5765678.cif,0
5765679.cif,0
5765680.cif,0
5765681.cif,0
5765400.cif,0
5765682.cif,0
5765683.cif,0
5765684.cif,0
5765685.cif,0
5765686.cif,0
5766003.cif,0
5765687.cif,0
5766004.cif,0
5765689.cif,0
5765690.cif,0
5765691.cif,0
5765695.cif,0
5765697.cif,0
5765699.cif,0
5765700.cif,0
5765701.cif,0
5765703.cif,0
5765705.cif,0
5765706.cif,0
5765709.cif,0
5766009.cif,0
5765713.cif,0
5765716.cif,0
5765718.cif,0
5765721.cif,0
5765722.cif,0
5765723.cif,0
5765724.cif,0
5766015.cif,0
5766026.cif,0
5765727.cif,0
5765728.cif,0
5765730.cif,0
5766030.cif,0
5765735.cif,0
5765736.cif,0
5765739.cif,0
5765741.cif,0
5765742.cif,0
5765743.cif,0
5765744.cif,0
5765884.cif,0
5765885.cif,0
5765886.cif,0
5765887.cif,0
5765888.cif,0
5765889.cif,0
5765890.cif,0
5765891.cif,0
5765892.cif,0
5765893.cif,0
5765894.cif,0
5765895.cif,0
5765896.cif,0
5765897.cif,0
5765898.cif,0
5765914.cif,0
5765915.cif,0
5765916.cif,0
5765917.cif,0
5765918.cif,0
5765919.cif,0
5765920.cif,0
5765921.cif,0
5765922.cif,0
5765923.cif,0
5765924.cif,0
5765925.cif,0
5766034.cif,0
5766038.cif,0
5766040.cif,0
5766041.cif,0
5766046.cif,0
5766050.cif,0
5766054.cif,0
5766336.cif,0
5766610.cif,2.317
5766611.cif,0
5770045.cif,0
5770253.cif,0
5770254.cif,0
5770055.cif,0
5770255.cif,0
5770256.cif,0
5770257.cif,0
5770258.cif,0
5770259.cif,0
5770264.cif,0
5770265.cif,0
5770077.cif,0
5770269.cif,0
5770270.cif,0
5770271.cif,0
5770273.cif,0
5770274.cif,0
5770275.cif,0
5770276.cif,0
5770277.cif,0
5770278.cif,0
5770280.cif,0
5770085.cif,0
5770086.cif,0
5770087.cif,0
5770281.cif,0
5770284.cif,0
5770285.cif,0
5770286.cif,0
5770287.cif,0
5770288.cif,0
5770291.cif,0
5770292.cif,0
5770293.cif,0
5770296.cif,0
5770297.cif,0
5770298.cif,0
5770301.cif,0
5770302.cif,0
5770303.cif,0
5770103.cif,1.26
5770304.cif,0
5770305.cif,0
5770306.cif,0
5770873.cif,0.751
5770308.cif,0
5770309.cif,0
5770108.cif,0
5770313.cif,0
5770314.cif,0
5770315.cif,0
5770317.cif,0
5770874.cif,0
5770319.cif,0
5770320.cif,0
5770328.cif,0
5770329.cif,0
5770794.cif,0
5770330.cif,0
5770331.cif,0
5770332.cif,0
5770118.cif,0
5770337.cif,0
5770119.cif,0
5770340.cif,0
5770120.cif,0
5770799.cif,0
5770343.cif,0
5770344.cif,0
5770803.cif,1.138
5770123.cif,0
5770349.cif,0
5770351.cif,0
5770352.cif,0
5770353.cif,0
5770357.cif,0
5770359.cif,0
5770360.cif,0
5770361.cif,0
5771212.cif,0
5770883.cif,0
5770885.cif,0
5770887.cif,0
5770891.cif,0
5770897.cif,0
5770898.cif,0
5770810.cif,0
5771219.cif,0
5771228.cif,0
5771229.cif,0
5771230.cif,0
5771231.cif,0
5771232.cif,0
5771238.cif,0
5771243.cif,0
5771248.cif,0
5770824.cif,0
5771251.cif,0
5771253.cif,0
5771254.cif,0
5771255.cif,0
5771257.cif,0
5771258.cif,0
5771259.cif,0
5771260.cif,0
5771262.cif,0
5771263.cif,0
5771264.cif,0
5771265.cif,0
5771266.cif,0
5771267.cif,0
5771268.cif,0
5771270.cif,0
5771271.cif,0
5771273.cif,0
5771274.cif,0
5771275.cif,0
5771276.cif,0
5771384.cif,0
5771385.cif,0
5771397.cif,0
5771279.cif,0
5771540.cif,0
5771493.cif,0
5771494.cif,0
5771496.cif,0
5771483.cif,0
5777503.cif,0
5777455.cif,0
5777457.cif,0
5777465.cif,0
5777628.cif,0
5777475.cif,0
5791907.cif,0
5777487.cif,0
5777633.cif,0
5786695.cif,0
5777514.cif,0
5777516.cif,0
5791908.cif,0
5771551.cif,0
5792925.cif,0
5787070.cif,0
5771505.cif,0
5771554.cif,0
5771557.cif,0
5777682.cif,0
5777634.cif,0
5777517.cif,0
5777523.cif,0
5771558.cif,0
5777496.cif,0
5777186.cif,0
5777528.cif,0
5777497.cif,0
5786582.cif,0
5777530.cif,0
5777498.cif,0
5777639.cif,0
5792791.cif,0
5777649.cif,0
5777531.cif,0
5786584.cif,0
5777653.cif,0
5777187.cif,0
5777192.cif,0
5777537.cif,0
5777542.cif,0
5777195.cif,0
5777658.cif,0
5777559.cif,0
5777197.cif,0
5777199.cif,0
5777661.cif,0
5777204.cif,0
5777573.cif,0
5777583.cif,0
5777668.cif,0
5777587.cif,0
5777675.cif,0
5786700.cif,0
5777205.cif,0
5777208.cif,0
5777209.cif,0
5786585.cif,0
5777210.cif,0
5777604.cif,0
5777681.cif,0
5777615.cif,0
5777617.cif,0
5777211.cif,0
5777684.cif,0
5786702.cif,0
5777214.cif,0
5777735.cif,0
5786586.cif,0
5777698.cif,0
5787148.cif,0
5786703.cif,0
5777738.cif,0
5786705.cif,0
5777619.cif,0
5786587.cif,0
5777707.cif,0
5791813.cif,2.391
5777623.cif,0
5777712.cif,0
5777713.cif,0
5777716.cif,0
5786590.cif,0
5786706.cif,0
5777719.cif,0
5777736.cif,0
5813113.cif,0
5777739.cif,0
5777740.cif,0
5786407.cif,0
5786707.cif,0
5777749.cif,0
5787073.cif,0
5777750.cif,0
5791909.cif,0
5791814.cif,0
5786591.cif,0
5777798.cif,0
5791815.cif,0
5786711.cif,0
5810883.cif,1.817
5777766.cif,0
5777806.cif,0
5791816.cif,0
5797336.cif,0
5786596.cif,0
5777773.cif,0
5777775.cif,0
5777776.cif,0
5787074.cif,0
5777827.cif,0
5786604.cif,0
5810633.cif,0
5777781.cif,0
5786974.cif,0
5786905.cif,0
5777790.cif,0
5792319.cif,0
5795238.cif,0
5787267.cif,0
5791910.cif,0
5786781.cif,0
5786783.cif,0
5795018.cif,0
5777849.cif,0
5777801.cif,0
5792732.cif,0
5777852.cif,0
5777853.cif,0
5814273.cif,0
5777864.cif,0
5792792.cif,0
5786907.cif,0
5777867.cif,0
5777892.cif,0
5786785.cif,0
5810638.cif,0
5791911.cif,0
5791925.cif,0
5787158.cif,0
5786790.cif,0
5786913.cif,0
5778100.cif,0
5786797.cif,0
5787151.cif,0
5787322.cif,0
5777841.cif,0
5787153.cif,0
5778101.cif,0
5787061.cif,0
5791969.cif,0
5792316.cif,0
5787077.cif,0
5786616.cif,0
5786921.cif,0
5786978.cif,0
5786617.cif,0
5778107.cif,0
5787247.cif,0
5792926.cif,0
5778121.cif,0
5797079.cif,0
5786801.cif,0
5787248.cif,0
5791912.cif,0
5787159.cif,0
5787160.cif,0
5810319.cif,0
5795020.cif,0
5792927.cif,0
5809334.cif,0
5810157.cif,0
5794294.cif,0
5792793.cif,0
5787270.cif,0
5793000.cif,0
5778167.cif,0
5786808.cif,0
5798989.cif,0
5797080.cif,0
5814571.cif,0
5791817.cif,0
5786810.cif,0
5786925.cif,0
5797081.cif,0
5787164.cif,0
5791818.cif,0
5787252.cif,0
5800665.cif,0
5786819.cif,0
5787331.cif,0
5787169.cif,0
5786979.cif,0
5778182.cif,0
5791819.cif,0
5786824.cif,0
5791926.cif,0
5792317.cif,0
5794295.cif,0
5778192.cif,0
5787112.cif,0
5786927.cif,0
5778187.cif,0
5778203.cif,0
5813140.cif,0
5786980.cif,0
5787170.cif,0
5786928.cif,0
5778209.cif,0
5810622.cif,0
5809684.cif,0
5787445.cif,0
5787253.cif,0
5792794.cif,0
5786834.cif,0
5787115.cif,0
5787254.cif,0
5778212.cif,0
5791820.cif,0
5792795.cif,0
5778343.cif,0
5792928.cif,0
5778318.cif,0
5778285.cif,0
5810230.cif,0
5811878.cif,0
5778345.cif,0
5778349.cif,0
5787333.cif,0
5786839.cif,0
5787171.cif,0
5787455.cif,0
5787271.cif,0
5786981.cif,0
5786843.cif,0
5786982.cif,0
5787261.cif,0
5787175.cif,0
5778421.cif,0
5786983.cif,0
5778428.cif,0
5778395.cif,0
5786929.cif,0
5778443.cif,0
5778496.cif,0
5797082.cif,0
5786847.cif,0
5786849.cif,0
5791913.cif,0
5787273.cif,0
5786855.cif,0
5786984.cif,0
5786985.cif,0
5778542.cif,0
5778543.cif,0
5778541.cif,0
5778545.cif,0
5787334.cif,0
5791914.cif,0
5797083.cif,0
5786873.cif,0
5786874.cif,0
5786986.cif,0
5778587.cif,0
5810862.cif,0
5786878.cif,0
5791970.cif,0
5778626.cif,0
5778637.cif,0
5778638.cif,0
5787262.cif,0
5791915.cif,0
5794296.cif,0
5786930.cif,0
5811875.cif,0
5797337.cif,0
5787143.cif,0
5787147.cif,0
5787154.cif,0
5791916.cif,0
5778734.cif,0
5791917.cif,0
5778763.cif,0
5778742.cif,0
5787289.cif,0
5778798.cif,0
5778775.cif,0
5786935.cif,0
5787291.cif,0
5778801.cif,0
5787156.cif,0
5791918.cif,0
5787335.cif,0
5787323.cif,0
5778856.cif,0
5787324.cif,0
5810663.cif,0
5798939.cif,0
5791919.cif,0
5798818.cif,0
5810231.cif,0
5791920.cif,0
5787297.cif,0
5787211.cif,0
5795022.cif,0
5778900.cif,0
5787299.cif,0
5787305.cif,0
5778969.cif,0
5791921.cif,0
5791821.cif,0
5787222.cif,0
5787446.cif,0
5811873.cif,0
5791822.cif,0
5778985.cif,0
5795025.cif,0
5792318.cif,0
5787526.cif,0
5795027.cif,0
5787236.cif,0
5787326.cif,0
5787327.cif,0
5791823.cif,0
5792796.cif,0
5797203.cif,0
5803721.cif,0
5792797.cif,0
5797186.cif,0
5792929.cif,0
5795245.cif,0
5810885.cif,0
5795328.cif,0
5792931.cif,0
5797225.cif,0
5797034.cif,0
5791922.cif,0
5792933.cif,0
5795031.cif,0
5792873.cif,0
5798515.cif,0
5791923.cif,0
5779126.cif,0
5795032.cif,0
5792798.cif,0
5792799.cif,0
5787860.cif,0
5794322.cif,0
5797338.cif,0
5791924.cif,0
5797515.cif,0
5798819.cif,0
5798820.cif,0
5787536.cif,0
5787658.cif,0
5792662.cif,0
5800666.cif,0
5779270.cif,0
5809499.cif,0
5801034.cif,0
5799581.cif,0
5811941.cif,0
5810935.cif,0
5779271.cif,0
5779310.cif,0
5787661.cif,0
5779312.cif,0
5787734.cif,0
5795033.cif,0
5795036.cif,0
5787922.cif,0
5787462.cif,0
5799707.cif,0
5787686.cif,0
5795042.cif,0
5795052.cif,0
5814573.cif,0
5794297.cif,0
5787735.cif,0
5791986.cif,0
5792320.cif,0
5799626.cif,0
5810158.cif,0
5795053.cif,0
5779389.cif,0
5787471.cif,0
5787861.cif,0
5794311.cif,0
5798821.cif,0
5791931.cif,0
5813114.cif,0
5797340.cif,0
5792938.cif,0
5792941.cif,0
5791824.cif,0
5787476.cif,0
5787737.cif,0
5787665.cif,0
5799582.cif,0
5779470.cif,0
5798822.cif,0
5791825.cif,0
5792800.cif,0
5787489.cif,0
5798823.cif,0
5797342.cif,0
5787862.cif,0
5779499.cif,0
5795056.cif,0
5791932.cif,0
5791988.cif,0
5792999.cif,0
5782166.cif,0
5788012.cif,0
5792942.cif,0
5798517.cif,0
5792874.cif,0
5795057.cif,0
5787864.cif,0
5794298.cif,0
5787493.cif,0
5800668.cif,0
5807152.cif,0
5782168.cif,0
5791933.cif,0
5795066.cif,0
5795594.cif,0
5806467.cif,0
5810232.cif,0
5800685.cif,0
5797120.cif,0
5800686.cif,0
5787866.cif,0
5792663.cif,0
5813891.cif,0
5787868.cif,0
5782203.cif,0
5810886.cif,0
5792945.cif,0
5787738.cif,0
5799120.cif,0
5788076.cif,0
5792875.cif,0
5788077.cif,0
5791826.cif,0
5812401.cif,3.425
5812402.cif,1.958
5812339.cif,0
5812487.cif,0.905
5812340.cif,1.77
5812524.cif,0
5812525.cif,0
5812526.cif,0.453
5812810.cif,0
5812527.cif,0.609
5812811.cif,3.657
5812812.cif,6.449
5812813.cif,7.665
5812528.cif,0
5812562.cif,0
5812563.cif,0.859
5812834.cif,0
5812564.cif,2.808
5812835.cif,3.046
5812565.cif,0
5812566.cif,1.87
5812836.cif,2.656
5812572.cif,2.285
5812857.cif,2.811
5812573.cif,2.498
5812574.cif,3.427
5812575.cif,3.353
5812576.cif,0.784
5812937.cif,0
5812940.cif,0
5813315.cif,0
5812956.cif,1.008
5812957.cif,0
5812824.cif,1.959
5812974.cif,0
5812975.cif,1.803
5812976.cif,0
5812825.cif,0
5812977.cif,0.903
5812978.cif,0
5812979.cif,0
5812980.cif,3.425
5830274.cif,0
5830169.cif,0
5837377.cif,0
5839963.cif,0
5840286.cif,0
5838170.cif,0
5839343.cif,0
5839152.cif,0
5839786.cif,0
5841575.cif,0
5840047.cif,0
5837610.cif,0
5837513.cif,0
5837431.cif,0
5837706.cif,0
5911604.cif,0
5840623.cif,0
5837450.cif,0
5840390.cif,0
5837697.cif,0
5839913.cif,0
5838859.cif,0
5838577.cif,0
5839155.cif,0
5837654.cif,0
5838376.cif,0
5854694.cif,0
5854186.cif,0
5855114.cif,0
5854194.cif,0
5854701.cif,0
5855115.cif,0
5854195.cif,0
5854761.cif,0
5855129.cif,0
5854201.cif,0
5854204.cif,0
5854707.cif,0
5854207.cif,0
5854762.cif,0
5854763.cif,0
5854708.cif,0
5854709.cif,0
5854784.cif,0
5854845.cif,0
5855130.cif,0
5855131.cif,0
5854916.cif,0
5855178.cif,0
5854211.cif,2.704
5854711.cif,0
5854222.cif,0
5854223.cif,0
5854764.cif,0
5854830.cif,0
5855480.cif,0
5854259.cif,0
5855185.cif,0
5854853.cif,0
5854260.cif,0
5854261.cif,0
5854718.cif,0
5854262.cif,0
5855187.cif,0
5855188.cif,0
5854263.cif,0
5854854.cif,0
5854752.cif,0
5855189.cif,0
5854264.cif,0
5854265.cif,0
5854855.cif,0
5855190.cif,0
5855238.cif,0
5854266.cif,0
5855191.cif,0
5854802.cif,0
5854856.cif,0
5854267.cif,0
5854803.cif,0
5854268.cif,0
5854805.cif,0
5854806.cif,0
5854807.cif,0
5854269.cif,0
5855192.cif,0
5854882.cif,2.966
5855234.cif,0
5854278.cif,0
5854883.cif,0
5855235.cif,0
5854811.cif,0
5854812.cif,0
5854884.cif,0
5854279.cif,0
5854885.cif,0
5854886.cif,0
5854887.cif,0
5855236.cif,0
5855239.cif,0
5854813.cif,0
5855240.cif,0
5855241.cif,0
5854286.cif,0
5854888.cif,0
5854814.cif,0
5854815.cif,0
5855242.cif,0
5855243.cif,0
5854889.cif,0
5855244.cif,0
5854287.cif,0
5854288.cif,0
5854297.cif,0
5855245.cif,0
5854311.cif,0
5854324.cif,0
5854869.cif,0
5854872.cif,0
5855311.cif,0
5854919.cif,0
5854769.cif,0
5854770.cif,0
5855465.cif,0
5855466.cif,0
5854857.cif,0
5855193.cif,0
5854890.cif,0
5855523.cif,0
5854894.cif,0
5855524.cif,0
5855271.cif,0
5855525.cif,0
5854895.cif,0
5855254.cif,0
5855527.cif,0
5855528.cif,0
5855255.cif,0
5855256.cif,0.824
5855273.cif,0
5855274.cif,0
5855275.cif,0
5854896.cif,0
5855276.cif,0
5855257.cif,0
5855529.cif,0
5854897.cif,0
5855530.cif,0
5855531.cif,0
5855532.cif,0
5854898.cif,0
5855258.cif,0
5855260.cif,0
5855277.cif,0
5855278.cif,0
5854899.cif,0
5855261.cif,0
5855533.cif,0
5855279.cif,0
5855534.cif,0
5855535.cif,0
5854900.cif,0
5855262.cif,0
5855280.cif,0
5855263.cif,0
5855264.cif,0
5855536.cif,0
5855281.cif,0
5855537.cif,0
5854901.cif,0
5855265.cif,0
5855266.cif,0
5855267.cif,0
5855538.cif,0
5854905.cif,0
5855282.cif,0
5855283.cif,0
5855284.cif,0
5854907.cif,0
5855332.cif,0
5855334.cif,0
5855674.cif,0
5855335.cif,0
5855316.cif,0
5855336.cif,0
5863928.cif,0
5863288.cif,0
5863897.cif,0
5864410.cif,0
5864416.cif,0
5863899.cif,0
5863289.cif,0
5863923.cif,0
5863909.cif,0
5863900.cif,0
5863904.cif,0
5863290.cif,0
5864417.cif,0
5864420.cif,0
5863941.cif,0
5863296.cif,0
5863902.cif,0
5864450.cif,0
5863297.cif,0
5863291.cif,0
5863957.cif,0
5863925.cif,0
5863945.cif,0
5863905.cif,0
5863931.cif,0
5863947.cif,0
5863304.cif,0
5863906.cif,3.23
5863294.cif,1.589
5863926.cif,0
5863907.cif,0
5863295.cif,0
5863908.cif,0
5864426.cif,0
5863916.cif,0
5864430.cif,0
5863910.cif,0
5864433.cif,0
5863963.cif,0
5863939.cif,0
5864434.cif,0
5864461.cif,0
5864435.cif,0
5863929.cif,0
5863927.cif,0
5863912.cif,0
5864499.cif,0
5863913.cif,0
5863298.cif,0
5863942.cif,0
5864436.cif,0
5863943.cif,0
5863917.cif,0
5864462.cif,0
5864439.cif,0
5863944.cif,0
5864444.cif,0
5863305.cif,0
5864447.cif,0.294
5863306.cif,0
5863307.cif,0
5864449.cif,0
5863958.cif,0
5863948.cif,0
5864452.cif,0
5863308.cif,0
5863309.cif,0
5863310.cif,0
5863959.cif,0
5863967.cif,0
5864454.cif,0
5864455.cif,0
5863964.cif,0
5863969.cif,0
5863971.cif,0
5863918.cif,0
5863951.cif,0
5864457.cif,0
5863311.cif,0
5863952.cif,0
5864500.cif,0
5864465.cif,0
5863920.cif,0
5863949.cif,0
5863953.cif,0
5863955.cif,0
5863932.cif,0
5863312.cif,0
5863921.cif,0.74
5863930.cif,0
5864468.cif,0
5864469.cif,0
5863313.cif,0
5863314.cif,0
5863315.cif,0
5864471.cif,0
5863316.cif,0
5863946.cif,0
5864472.cif,0
5863938.cif,0
5863936.cif,0
5863956.cif,0
5864473.cif,0
5863317.cif,0
5863933.cif,0
5863961.cif,0
5863972.cif,0
5863962.cif,0
5864501.cif,0
5863960.cif,0
5863970.cif,0
5863318.cif,0
5863950.cif,2.411
5863321.cif,0
5863973.cif,0
5864476.cif,2.408
5864483.cif,0
5863968.cif,0
5864486.cif,0
5863323.cif,0
5864506.cif,0
5864508.cif,0
5864511.cif,0
5864514.cif,0
5864239.cif,2.093
5864243.cif,0
5864502.cif,0
5864503.cif,0
5864539.cif,0
5864518.cif,0
5864617.cif,0
5864545.cif,0
5864523.cif,0
5864551.cif,0
5864528.cif,0
5864244.cif,0
5864245.cif,0
5864556.cif,0
5864246.cif,0
5864247.cif,0
5864557.cif,0
5864531.cif,0
5864560.cif,0
5864261.cif,0
5864534.cif,0
5864569.cif,0
5864248.cif,0
5864625.cif,0
5864541.cif,0
5864621.cif,0
5864578.cif,0
5864562.cif,0
5864629.cif,0
5864249.cif,0
5864250.cif,0
5895095.cif,0
5895045.cif,0
5913192.cif,0
5914012.cif,0
5913203.cif,0
5913216.cif,0
5913204.cif,0
5913207.cif,0
5913199.cif,0
5913194.cif,0
5913205.cif,0
5913226.cif,0
5913227.cif,0
5913208.cif,0
5913219.cif,0
5913217.cif,0
5913221.cif,0
5913380.cif,0
5913228.cif,0
5913239.cif,0
5914025.cif,0
5913990.cif,0
5913230.cif,0
5914026.cif,0
5913264.cif,0
5913231.cif,0
5913229.cif,0
5913232.cif,0
5913233.cif,0
5913265.cif,0
5913237.cif,0
5913234.cif,0
5913263.cif,0
5913242.cif,0
5913244.cif,0
5913252.cif,0
5913248.cif,0
5913256.cif,0
5914032.cif,0
5913249.cif,0
5913262.cif,0
5913257.cif,0
5913260.cif,0
5913266.cif,0
5913267.cif,0
5913286.cif,0
5913290.cif,0
5913272.cif,0
5913273.cif,0
5913274.cif,0
5913278.cif,0
5913283.cif,0
5913279.cif,0
5913280.cif,0
5913371.cif,0
5913281.cif,0
5913320.cif,0
5913282.cif,0
5913276.cif,0
5913291.cif,0
5913295.cif,1.216
5913288.cif,0
5913292.cif,0
5913314.cif,0
5913293.cif,0
5913313.cif,0
5913298.cif,0
5913329.cif,0
5913299.cif,0
5913301.cif,0
5913303.cif,0
5913304.cif,0
5913361.cif,0
5913305.cif,0
5913306.cif,0
5913307.cif,0
5913308.cif,0
5913328.cif,0
5913332.cif,0
5913309.cif,0
5913311.cif,0
5913316.cif,0
5913315.cif,0
5913337.cif,0
5913326.cif,0
5913317.cif,0
5913312.cif,0
5913338.cif,0
5913318.cif,0
5913319.cif,0
5913321.cif,0
5913322.cif,0
5913346.cif,0
5913339.cif,0
5913340.cif,0
5913353.cif,0
5913354.cif,0
5913358.cif,0
5913344.cif,0
5913362.cif,0
5926053.cif,0
5926019.cif,0
5926363.cif,0
5925996.cif,0
5926025.cif,0
5926093.cif,0
5926097.cif,0
5926058.cif,0
5926113.cif,0
5926027.cif,0
5926073.cif,0
5926223.cif,0
5926069.cif,0
5926060.cif,0
5926090.cif,0
5930374.cif,0
5926455.cif,0
5926071.cif,0
5926120.cif,0.408
5926124.cif,0
5926095.cif,0
5926389.cif,0
5926155.cif,0
5926213.cif,0
5926101.cif,0
5926226.cif,0
5926351.cif,0
5926421.cif,0
5926356.cif,0
5926265.cif,0
5926153.cif,0
5926135.cif,0
5926114.cif,0
5926350.cif,0
5926423.cif,0
5926290.cif,0
5926175.cif,0
5926276.cif,0
5926207.cif,0
5926247.cif,0
5926232.cif,0
5926187.cif,0
5926202.cif,0
5926196.cif,0
5926172.cif,0
5926174.cif,0
5926227.cif,0
5926266.cif,0
5926344.cif,0
5926210.cif,0
5926289.cif,0
5926281.cif,0
5926206.cif,0
5926198.cif,0
5926410.cif,0
5926291.cif,0
5926293.cif,0
5926199.cif,0
5926208.cif,0
5926211.cif,0
5926255.cif,0
5926278.cif,0
5926275.cif,0
5926234.cif,0
5926333.cif,0
5926258.cif,0
5926321.cif,0
5926274.cif,0.604
5926282.cif,0
5926430.cif,0
5926298.cif,0
5926338.cif,0
5926284.cif,0
5926334.cif,0
5926406.cif,0
5926392.cif,0
5926449.cif,0
5926352.cif,0
5930678.cif,0
5926429.cif,0
5926365.cif,0
5926349.cif,0
5926368.cif,0
5926362.cif,0
5926411.cif,0
5926419.cif,0
5930398.cif,0
5926328.cif,0
5926357.cif,0
5926431.cif,0
5926432.cif,0
5926358.cif,0
5926448.cif,0
5926329.cif,0
5918764.cif,0.751
6007148.cif,0
6006777.cif,0
6006778.cif,0
6006779.cif,0.374
6006780.cif,0
6006781.cif,0
6006782.cif,0
6006783.cif,5.138
6006784.cif,0
6006786.cif,0.733
6006787.cif,0
6006788.cif,0
6006789.cif,0
6006790.cif,0
6006791.cif,0
6006792.cif,0
6006793.cif,0
6006794.cif,0
6006795.cif,0
6006796.cif,0
6007177.cif,0
6006797.cif,0
6006798.cif,0
6006799.cif,0
6006800.cif,0
6006801.cif,0
6006802.cif,0
6006804.cif,0
6006805.cif,0
6006806.cif,0
6006807.cif,0
6006808.cif,0
6006809.cif,1.659
6006810.cif,0
6006811.cif,0
6006812.cif,0
6006813.cif,0
6006814.cif,0
6006815.cif,0
6006816.cif,0.92
6006817.cif,0
6006818.cif,0
6006819.cif,0
6006820.cif,1.282
6006821.cif,0
6006822.cif,0
6006823.cif,6.784
6007149.cif,0
6006824.cif,0
6006825.cif,0
6006826.cif,0
6006827.cif,0
6007147.cif,0
6006828.cif,0
6006829.cif,0
6006830.cif,0
6006831.cif,0
6006832.cif,0
6006833.cif,0
6006834.cif,0
6006835.cif,0
6006836.cif,0.215
6006837.cif,0
6006838.cif,0
6006839.cif,0
6006840.cif,0
6006841.cif,3.792
6006842.cif,3.772
6006843.cif,0
6006844.cif,0
6006845.cif,0
6006846.cif,0
6006847.cif,0
6006848.cif,0
6006849.cif,0
6006850.cif,0
6006851.cif,0
6006852.cif,0
6006853.cif,0
6006854.cif,0
6006855.cif,0
6006856.cif,0
6006857.cif,0
6006858.cif,0
6006859.cif,0
6006860.cif,0
6006861.cif,0
6006862.cif,0
6006863.cif,1.493
6006864.cif,0.782
6006865.cif,1.046
6006866.cif,0.511
6007105.cif,0
6006867.cif,0
6006897.cif,0.305
6006898.cif,0
6006899.cif,0
6006902.cif,0
6006903.cif,3.351
6007150.cif,0
6006904.cif,0
6006905.cif,0.674
6006906.cif,4.168
6007202.cif,0
6006907.cif,0
6006908.cif,0
6006909.cif,0
6006910.cif,0
6006911.cif,0
6006912.cif,0
6006913.cif,0
6006914.cif,0
6006915.cif,0
6006916.cif,2.021
6006917.cif,0
6006918.cif,1.889
6006919.cif,0
6006920.cif,0
6006921.cif,0
6006924.cif,0
6006925.cif,0
6006926.cif,0
6006927.cif,0
6006928.cif,3.378
6007107.cif,0
6006929.cif,0.531
6006930.cif,4.127
6006931.cif,0.666
6006932.cif,0
6006933.cif,0.565
6006934.cif,0
6006935.cif,0
6006938.cif,3.829
6007169.cif,0
6006939.cif,0
6006940.cif,0.475
6006941.cif,3.976
6006945.cif,0
6006946.cif,0.704
6006947.cif,0
6006948.cif,0.267
6006949.cif,0
6006950.cif,0
6006951.cif,0
6006952.cif,2.049
6006953.cif,0
