id,e_form
perov_4705.cif,0.5
perov_4706.cif,1.48
perov_4707.cif,2.84
perov_4708.cif,0.88
perov_4709.cif,1.5
perov_4710.cif,1.92
perov_4711.cif,0.9
perov_4712.cif,0.56
perov_4713.cif,0.7
perov_4714.cif,1.4
perov_4715.cif,1.38
perov_4716.cif,1.26
perov_4717.cif,1.72
perov_4718.cif,0.58
perov_4719.cif,1.54
perov_4720.cif,3.54
perov_4721.cif,1.34
perov_4722.cif,1.78
perov_4723.cif,1.14
perov_4724.cif,1.8
perov_4725.cif,1.54
perov_4726.cif,1.72
perov_4727.cif,0.44
perov_4728.cif,1.38
perov_4729.cif,1.2
perov_4730.cif,1.54
perov_4731.cif,2.42
perov_4732.cif,1.9
perov_4733.cif,1.04
perov_4734.cif,1.96
perov_4735.cif,2.58
perov_4736.cif,0.68
perov_4737.cif,1.68
perov_4738.cif,2.06
perov_4739.cif,0.58
perov_4740.cif,1.9
perov_4741.cif,1.34
perov_4742.cif,0.96
perov_4743.cif,0.02
perov_4744.cif,1.96
perov_4745.cif,1.18
perov_4746.cif,1.84
perov_4747.cif,1.84
perov_4748.cif,0.88
perov_4749.cif,1.44
perov_4750.cif,2.06
perov_4751.cif,1.38
perov_4752.cif,1.66
perov_4753.cif,1.2
perov_4754.cif,1.36
perov_4755.cif,2.92
perov_4756.cif,1.32
perov_4757.cif,0.86
perov_4758.cif,2.58
perov_4759.cif,1.6
perov_4760.cif,0.42
perov_4761.cif,1.34
perov_4762.cif,1.34
perov_4763.cif,1.36
perov_4764.cif,0.34
perov_4765.cif,1.58
perov_4766.cif,3.5
perov_4767.cif,1.8
perov_4768.cif,2.44
perov_4769.cif,1.42
perov_4770.cif,0.6
perov_4771.cif,1.1
perov_4772.cif,0.34
perov_4773.cif,2.84
perov_4774.cif,3.7
perov_4775.cif,0.74
perov_4776.cif,1.18
perov_4777.cif,1.86
perov_4778.cif,0.76
perov_4779.cif,1.8
perov_4780.cif,0.56
perov_4781.cif,0.86
perov_4782.cif,1.24
perov_4783.cif,2.64
perov_4784.cif,0.96
perov_4785.cif,1.68
perov_4786.cif,0.14
perov_4787.cif,1.36
perov_4788.cif,1.64
perov_4789.cif,1.58
perov_4790.cif,3.54
perov_4791.cif,0.94
perov_4792.cif,1.3
perov_4793.cif,0.74
perov_4794.cif,3.18
perov_4795.cif,1.06
perov_4796.cif,2.9
perov_4797.cif,1.5
perov_4798.cif,1.84
perov_4799.cif,1.36
perov_4800.cif,2.06
perov_4801.cif,1.62
perov_4802.cif,1.56
perov_4803.cif,1.14
perov_4804.cif,1.14
perov_4805.cif,1.1
perov_4806.cif,1.52
perov_4807.cif,1.24
perov_4808.cif,1.52
perov_4809.cif,1.5
perov_4810.cif,1.52
perov_4811.cif,1.14
perov_4812.cif,0.6
perov_4813.cif,3.1
perov_4814.cif,1.66
perov_4815.cif,1.52
perov_4816.cif,1.4
perov_4817.cif,1.7
perov_4818.cif,0.58
perov_4819.cif,0.54
perov_4820.cif,1.32
perov_4821.cif,1.22
perov_4822.cif,0.26
perov_4823.cif,1.56
perov_4824.cif,1.4
perov_4825.cif,1.0
perov_4826.cif,0.78
perov_4827.cif,0.7
perov_4828.cif,1.78
perov_4829.cif,1.46
perov_4830.cif,2.1
perov_4831.cif,1.36
perov_4832.cif,3.22
perov_4833.cif,0.54
perov_4834.cif,0.76
perov_4835.cif,1.32
perov_4836.cif,2.4
perov_4837.cif,4.22
perov_4838.cif,0.6
perov_4839.cif,1.8
perov_4840.cif,1.02
perov_4841.cif,1.52
perov_4842.cif,1.02
perov_4843.cif,1.54
perov_4844.cif,1.22
perov_4845.cif,0.44
perov_4846.cif,1.26
perov_4847.cif,0.36
perov_4848.cif,2.1
perov_4849.cif,0.88
perov_4850.cif,1.14
perov_4851.cif,1.88
perov_4852.cif,2.82
perov_4853.cif,0.2
perov_4854.cif,0.92
perov_4855.cif,0.86
perov_4856.cif,1.38
perov_4857.cif,1.08
perov_4858.cif,1.22
perov_4859.cif,1.02
perov_4860.cif,0.1
perov_4861.cif,1.04
perov_4862.cif,1.88
perov_4863.cif,1.24
perov_4864.cif,1.86
perov_4865.cif,2.0
perov_4866.cif,1.18
perov_4867.cif,1.76
perov_4868.cif,1.84
perov_4869.cif,2.48
perov_4870.cif,1.26
perov_4871.cif,2.26
perov_4872.cif,1.54
perov_4873.cif,2.58
perov_4874.cif,0.86
perov_4875.cif,2.22
perov_4876.cif,1.92
perov_4877.cif,2.32
perov_4878.cif,0.64
perov_4879.cif,3.84
perov_4880.cif,1.24
perov_4881.cif,0.44
perov_4882.cif,1.22
perov_4883.cif,1.4
perov_4884.cif,0.42
perov_4885.cif,0.94
perov_4886.cif,0.68
perov_4887.cif,1.42
perov_4888.cif,1.5
perov_4889.cif,3.5
perov_4890.cif,1.76
perov_4891.cif,2.38
perov_4892.cif,1.56
perov_4893.cif,1.0
perov_4894.cif,1.18
perov_4895.cif,0.98
perov_4896.cif,0.64
perov_4897.cif,4.34
perov_4898.cif,1.12
perov_4899.cif,1.08
perov_4900.cif,1.74
perov_4901.cif,0.96
perov_4902.cif,1.56
perov_4903.cif,1.58
perov_4904.cif,2.12
perov_4905.cif,0.04
perov_4906.cif,1.3
perov_4907.cif,0.92
perov_4908.cif,1.02
perov_4909.cif,2.12
perov_4910.cif,0.64
perov_4911.cif,0.26
perov_4912.cif,1.6
perov_4913.cif,2.0
perov_4914.cif,1.9
perov_4915.cif,2.4
perov_4916.cif,1.32
perov_4917.cif,1.96
perov_4918.cif,3.64
perov_4919.cif,3.86
perov_4920.cif,2.22
perov_4921.cif,1.46
perov_4922.cif,1.56
perov_4923.cif,1.12
perov_4924.cif,1.9
perov_4925.cif,1.82
perov_4926.cif,1.28
perov_4927.cif,2.88
perov_4928.cif,1.52
perov_4929.cif,0.96
perov_4930.cif,0.46
perov_4931.cif,1.36
perov_4932.cif,2.0
perov_4933.cif,1.54
perov_4934.cif,1.98
perov_4935.cif,0.96
perov_4936.cif,-0.42
perov_4937.cif,1.7
perov_4938.cif,0.46
perov_4939.cif,1.62
perov_4940.cif,1.44
perov_4941.cif,1.68
perov_4942.cif,1.92
perov_4943.cif,0.56
perov_4944.cif,1.0
perov_4945.cif,3.12
perov_4946.cif,1.86
perov_4947.cif,1.24
perov_4948.cif,1.34
perov_4949.cif,0.88
perov_4950.cif,1.38
perov_4951.cif,1.72
perov_4952.cif,1.16
perov_4953.cif,0.98
perov_4954.cif,0.96
perov_4955.cif,2.1
perov_4956.cif,1.4
perov_4957.cif,1.72
perov_4958.cif,1.74
perov_4959.cif,1.58
perov_4960.cif,2.14
perov_4961.cif,1.08
perov_4962.cif,2.92
perov_4963.cif,1.6
perov_4964.cif,1.22
perov_4965.cif,1.22
perov_4966.cif,0.94
perov_4967.cif,1.88
perov_4968.cif,0.56
perov_4969.cif,0.98
perov_4970.cif,1.86
perov_4971.cif,1.8
perov_4972.cif,0.9
perov_4973.cif,0.84
perov_4974.cif,1.26
perov_4975.cif,1.54
perov_4976.cif,1.18
perov_4977.cif,2.2
perov_4978.cif,1.82
perov_4979.cif,1.38
perov_4980.cif,0.7
perov_4981.cif,1.6
perov_4982.cif,0.58
perov_4983.cif,2.7
perov_4984.cif,1.22
perov_4985.cif,1.92
perov_4986.cif,1.46
perov_4987.cif,1.74
perov_4988.cif,2.26
perov_4989.cif,2.0
perov_4990.cif,1.26
perov_4991.cif,0.86
perov_4992.cif,1.92
perov_4993.cif,1.12
perov_4994.cif,1.56
perov_4995.cif,0.86
perov_4996.cif,2.1
perov_4997.cif,1.28
perov_4998.cif,1.12
perov_4999.cif,0.98
perov_5000.cif,1.22
perov_5001.cif,1.42
perov_5002.cif,1.86
perov_5003.cif,0.9
perov_5004.cif,1.84
perov_5005.cif,1.64
perov_5006.cif,2.48
perov_5007.cif,1.88
perov_5008.cif,0.82
perov_5009.cif,1.66
perov_5010.cif,2.52
perov_5011.cif,0.76
perov_5012.cif,1.58
perov_5013.cif,3.92
perov_5014.cif,1.14
perov_5015.cif,2.38
perov_5016.cif,0.62
perov_5017.cif,1.52
perov_5018.cif,0.74
perov_5019.cif,1.76
perov_5020.cif,1.1
perov_5021.cif,3.6
perov_5022.cif,0.42
perov_5023.cif,0.96
perov_5024.cif,3.56
perov_5025.cif,1.04
perov_5026.cif,1.26
perov_5027.cif,0.58
perov_5028.cif,0.52
perov_5029.cif,1.1
perov_5030.cif,1.98
perov_5031.cif,1.08
perov_5032.cif,2.68
perov_5033.cif,1.86
perov_5034.cif,1.78
perov_5035.cif,1.18
perov_5036.cif,1.86
perov_5037.cif,2.3
perov_5038.cif,1.8
perov_5039.cif,1.62
perov_5040.cif,0.7
perov_5041.cif,1.8
perov_5042.cif,1.62
perov_5043.cif,1.08
perov_5044.cif,1.08
perov_5045.cif,1.46
perov_5046.cif,1.36
perov_5047.cif,0.78
perov_5048.cif,0.64
perov_5049.cif,2.54
perov_5050.cif,3.06
perov_5051.cif,1.88
perov_5052.cif,1.82
perov_5053.cif,1.72
perov_5054.cif,0.8
perov_5055.cif,1.0
perov_5056.cif,1.76
perov_5057.cif,1.44
perov_5058.cif,0.7
perov_5059.cif,0.94
perov_5060.cif,1.66
perov_5061.cif,0.76
perov_5062.cif,0.9
perov_5063.cif,1.18
perov_5064.cif,1.28
perov_5065.cif,1.26
perov_5066.cif,1.12
perov_5067.cif,1.04
perov_5068.cif,1.74
perov_5069.cif,1.98
perov_5070.cif,1.12
perov_5071.cif,1.7
perov_5072.cif,1.64
perov_5073.cif,1.24
perov_5074.cif,0.82
perov_5075.cif,1.92
perov_5076.cif,0.7
perov_5077.cif,2.02
perov_5078.cif,0.82
perov_5079.cif,1.84
perov_5080.cif,2.18
perov_5081.cif,0.86
perov_5082.cif,2.1
perov_5083.cif,0.46
perov_5084.cif,1.78
perov_5085.cif,1.14
perov_5086.cif,0.72
perov_5087.cif,2.12
perov_5088.cif,3.06
perov_5089.cif,0.62
perov_5090.cif,2.1
perov_5091.cif,1.96
perov_5092.cif,1.74
perov_5093.cif,1.34
perov_5094.cif,1.02
perov_5095.cif,1.24
perov_5096.cif,4.36
perov_5097.cif,2.5
perov_5098.cif,1.34
perov_5099.cif,1.46
perov_5100.cif,1.48
perov_5101.cif,3.74
perov_5102.cif,1.38
perov_5103.cif,2.5
perov_5104.cif,0.34
perov_5105.cif,1.0
perov_5106.cif,1.98
perov_5107.cif,1.2
perov_5108.cif,1.22
perov_5109.cif,1.32
perov_5110.cif,0.94
perov_5111.cif,0.78
perov_5112.cif,1.8
perov_5113.cif,0.62
perov_5114.cif,0.72
perov_5115.cif,2.74
perov_5116.cif,0.16
perov_5117.cif,1.54
perov_5118.cif,0.8
perov_5119.cif,1.46
perov_5120.cif,1.44
perov_5121.cif,0.92
perov_5122.cif,0.74
perov_5123.cif,1.84
perov_5124.cif,1.06
perov_5125.cif,2.22
perov_5126.cif,1.48
perov_5127.cif,1.82
perov_5128.cif,1.22
perov_5129.cif,0.62
perov_5130.cif,3.64
perov_5131.cif,1.32
perov_5132.cif,0.82
perov_5133.cif,3.42
perov_5134.cif,2.02
perov_5135.cif,2.8
perov_5136.cif,2.28
perov_5137.cif,-0.16
perov_5138.cif,1.12
perov_5139.cif,1.62
perov_5140.cif,1.92
perov_5141.cif,1.0
perov_5142.cif,1.98
perov_5143.cif,2.74
perov_5144.cif,0.54
perov_5145.cif,0.82
perov_5146.cif,0.18
perov_5147.cif,1.36
perov_5148.cif,1.08
perov_5149.cif,1.12
perov_5150.cif,1.24
perov_5151.cif,1.12
perov_5152.cif,2.76
perov_5153.cif,0.42
perov_5154.cif,1.6
perov_5155.cif,0.58
perov_5156.cif,1.4
perov_5157.cif,1.86
perov_5158.cif,1.58
perov_5159.cif,1.0
perov_5160.cif,2.02
perov_5161.cif,1.16
perov_5162.cif,1.98
perov_5163.cif,1.7
perov_5164.cif,2.38
perov_5165.cif,1.58
perov_5166.cif,0.96
perov_5167.cif,0.56
perov_5168.cif,1.14
perov_5169.cif,1.24
perov_5170.cif,2.76
perov_5171.cif,1.7
perov_5172.cif,1.9
perov_5173.cif,1.7
perov_5174.cif,1.12
perov_5175.cif,1.96
perov_5176.cif,1.46
perov_5177.cif,2.3
perov_5178.cif,1.7
perov_5179.cif,1.42
perov_5180.cif,0.58
perov_5181.cif,0.74
perov_5182.cif,2.68
perov_5183.cif,1.68
perov_5184.cif,1.18
perov_5185.cif,1.22
perov_5186.cif,1.82
perov_5187.cif,0.82
perov_5188.cif,0.88
perov_5189.cif,0.94
perov_5190.cif,1.56
perov_5191.cif,0.88
perov_5192.cif,1.32
perov_5193.cif,2.86
perov_5194.cif,3.48
perov_5195.cif,1.76
perov_5196.cif,1.54
perov_5197.cif,1.74
perov_5198.cif,3.54
perov_5199.cif,1.82
perov_5200.cif,1.62
perov_5201.cif,0.62
perov_5202.cif,1.5
perov_5203.cif,1.44
perov_5204.cif,0.26
perov_5205.cif,1.92
perov_5206.cif,0.44
perov_5207.cif,1.5
perov_5208.cif,1.14
perov_5209.cif,1.86
perov_5210.cif,1.56
perov_5211.cif,1.3
perov_5212.cif,1.48
perov_5213.cif,2.1
perov_5214.cif,1.8
perov_5215.cif,0.58
perov_5216.cif,2.08
perov_5217.cif,1.38
perov_5218.cif,0.62
perov_5219.cif,2.18
perov_5220.cif,1.0
perov_5221.cif,1.34
perov_5222.cif,0.9
perov_5223.cif,1.3
perov_5224.cif,0.86
perov_5225.cif,2.8
perov_5226.cif,1.62
perov_5227.cif,1.36
perov_5228.cif,1.46
perov_5229.cif,2.02
perov_5230.cif,1.06
perov_5231.cif,2.22
perov_5232.cif,1.36
perov_5233.cif,0.96
perov_5234.cif,0.84
perov_5235.cif,0.92
perov_5236.cif,1.02
perov_5237.cif,0.76
perov_5238.cif,2.68
perov_5239.cif,1.92
perov_5240.cif,1.86
perov_5241.cif,0.66
perov_5242.cif,0.68
perov_5243.cif,1.24
perov_5244.cif,1.36
perov_5245.cif,3.1
perov_5246.cif,1.38
perov_5247.cif,1.2
perov_5248.cif,1.26
perov_5249.cif,1.52
perov_5250.cif,1.36
perov_5251.cif,1.2
perov_5252.cif,1.1
perov_5253.cif,1.68
perov_5254.cif,0.9
perov_5255.cif,1.18
perov_5256.cif,0.78
perov_5257.cif,2.24
perov_5258.cif,0.86
perov_5259.cif,2.34
perov_5260.cif,1.3
perov_5261.cif,0.66
perov_5262.cif,1.1
perov_5263.cif,1.02
perov_5264.cif,1.18
perov_5265.cif,3.18
perov_5266.cif,1.74
perov_5267.cif,0.84
perov_5268.cif,1.58
perov_5269.cif,2.08
perov_5270.cif,1.02
perov_5271.cif,0.56
perov_5272.cif,0.56
perov_5273.cif,1.66
perov_5274.cif,1.18
perov_5275.cif,0.46
perov_5276.cif,1.44
perov_5277.cif,1.08
perov_5278.cif,0.72
perov_5279.cif,2.48
perov_5280.cif,1.04
perov_5281.cif,1.9
perov_5282.cif,2.06
perov_5283.cif,1.36
perov_5284.cif,1.46
perov_5285.cif,1.42
perov_5286.cif,1.14
perov_5287.cif,2.58
perov_5288.cif,2.68
perov_5289.cif,2.08
perov_5290.cif,2.04
perov_5291.cif,1.12
perov_5292.cif,1.64
perov_5293.cif,1.22
perov_5294.cif,0.52
perov_5295.cif,1.04
perov_5296.cif,1.8
perov_5297.cif,1.24
perov_5298.cif,1.5
perov_5299.cif,0.84
perov_5300.cif,1.74
perov_5301.cif,1.26
perov_5302.cif,2.02
perov_5303.cif,3.48
perov_5304.cif,2.32
perov_5305.cif,2.36
perov_5306.cif,0.84
perov_5307.cif,1.02
perov_5308.cif,1.98
perov_5309.cif,1.26
perov_5310.cif,0.98
perov_5311.cif,1.08
perov_5312.cif,0.62
perov_5313.cif,1.32
perov_5314.cif,1.46
perov_5315.cif,0.74
perov_5316.cif,3.32
perov_5317.cif,1.72
perov_5318.cif,1.26
perov_5319.cif,0.8
perov_5320.cif,1.72
perov_5321.cif,1.02
perov_5322.cif,2.56
perov_5323.cif,-0.08
perov_5324.cif,1.12
perov_5325.cif,1.94
perov_5326.cif,1.2
perov_5327.cif,0.6
perov_5328.cif,1.66
perov_5329.cif,2.04
perov_5330.cif,2.08
perov_5331.cif,1.56
perov_5332.cif,1.4
perov_5333.cif,1.56
perov_5334.cif,1.04
perov_5335.cif,0.62
perov_5336.cif,0.4
perov_5337.cif,0.82
perov_5338.cif,0.84
perov_5339.cif,2.64
perov_5340.cif,0.78
perov_5341.cif,0.9
perov_5342.cif,0.74
perov_5343.cif,1.04
perov_5344.cif,1.68
perov_5345.cif,0.72
perov_5346.cif,0.82
perov_5347.cif,1.48
perov_5348.cif,1.68
perov_5349.cif,1.5
perov_5350.cif,0.42
perov_5351.cif,1.1
perov_5352.cif,2.98
perov_5353.cif,0.08
perov_5354.cif,0.78
perov_5355.cif,1.98
perov_5356.cif,1.84
perov_5357.cif,1.64
perov_5358.cif,1.52
perov_5359.cif,0.98
perov_5360.cif,1.14
perov_5361.cif,0.28
perov_5362.cif,1.7
perov_5363.cif,0.88
perov_5364.cif,3.34
perov_5365.cif,0.68
perov_5366.cif,0.9
perov_5367.cif,1.08
perov_5368.cif,2.2
perov_5369.cif,0.8
perov_5370.cif,0.24
perov_5371.cif,3.28
perov_5372.cif,2.42
perov_5373.cif,1.7
perov_5374.cif,1.68
perov_5375.cif,1.78
perov_5376.cif,1.76
perov_5377.cif,1.26
perov_5378.cif,0.62
perov_5379.cif,1.82
perov_5380.cif,1.72
perov_5381.cif,0.9
perov_5382.cif,0.62
perov_5383.cif,1.22
perov_5384.cif,1.52
perov_5385.cif,0.6
perov_5386.cif,1.86
perov_5387.cif,2.18
perov_5388.cif,1.64
perov_5389.cif,0.96
perov_5390.cif,1.44
perov_5391.cif,2.34
perov_5392.cif,1.2
perov_5393.cif,3.0
perov_5394.cif,1.04
perov_5395.cif,2.74
perov_5396.cif,1.2
perov_5397.cif,0.54
perov_5398.cif,1.84
perov_5399.cif,1.22
perov_5400.cif,1.28
perov_5401.cif,0.6
perov_5402.cif,0.96
perov_5403.cif,1.9
perov_5404.cif,3.68
perov_5405.cif,2.32
perov_5406.cif,1.68
perov_5407.cif,3.02
perov_5408.cif,1.74
perov_5409.cif,0.66
perov_5410.cif,1.32
perov_5411.cif,1.52
perov_5412.cif,0.72
perov_5413.cif,1.18
perov_5414.cif,2.94
perov_5415.cif,2.38
perov_5416.cif,1.82
perov_5417.cif,0.9
perov_5418.cif,1.94
perov_5419.cif,1.66
perov_5420.cif,0.48
perov_5421.cif,2.44
perov_5422.cif,0.38
perov_5423.cif,4.1
perov_5424.cif,2.18
perov_5425.cif,1.68
perov_5426.cif,0.86
perov_5427.cif,1.46
perov_5428.cif,1.24
perov_5429.cif,1.32
perov_5430.cif,1.44
perov_5431.cif,1.62
perov_5432.cif,1.98
perov_5433.cif,2.0
perov_5434.cif,1.26
perov_5435.cif,0.86
perov_5436.cif,1.44
perov_5437.cif,1.74
perov_5438.cif,4.12
perov_5439.cif,2.36
perov_5440.cif,1.8
perov_5441.cif,1.2
perov_5442.cif,1.14
perov_5443.cif,1.08
perov_5444.cif,1.58
perov_5445.cif,0.6
perov_5446.cif,1.32
perov_5447.cif,0.76
perov_5448.cif,0.74
perov_5449.cif,1.16
perov_5450.cif,1.36
perov_5451.cif,1.56
perov_5452.cif,2.24
perov_5453.cif,2.28
perov_5454.cif,2.28
perov_5455.cif,1.04
perov_5456.cif,1.26
perov_5457.cif,1.06
perov_5458.cif,2.72
perov_5459.cif,0.46
perov_5460.cif,1.58
perov_5461.cif,0.62
perov_5462.cif,0.44
perov_5463.cif,1.36
perov_5464.cif,2.24
perov_5465.cif,1.08
perov_5466.cif,1.2
perov_5467.cif,1.56
perov_5468.cif,1.66
perov_5469.cif,1.32
perov_5470.cif,0.44
perov_5471.cif,1.66
perov_5472.cif,0.46
perov_5473.cif,1.84
perov_5474.cif,1.28
perov_5475.cif,1.14
perov_5476.cif,1.9
perov_5477.cif,0.76
perov_5478.cif,1.54
perov_5479.cif,1.4
perov_5480.cif,0.74
perov_5481.cif,1.56
perov_5482.cif,2.14
perov_5483.cif,1.24
perov_5484.cif,1.26
perov_5485.cif,0.5
perov_5486.cif,0.86
perov_5487.cif,0.88
perov_5488.cif,2.16
perov_5489.cif,2.36
perov_5490.cif,1.36
perov_5491.cif,1.12
perov_5492.cif,1.88
perov_5493.cif,1.46
perov_5494.cif,2.02
perov_5495.cif,2.22
perov_5496.cif,0.5
perov_5497.cif,0.9
perov_5498.cif,0.58
perov_5499.cif,1.28
perov_5500.cif,2.84
perov_5501.cif,0.4
perov_5502.cif,1.44
perov_5503.cif,1.48
perov_5504.cif,1.74
perov_5505.cif,3.5
perov_5506.cif,3.82
perov_5507.cif,1.82
perov_5508.cif,1.44
perov_5509.cif,1.22
perov_5510.cif,1.12
perov_5511.cif,0.28
perov_5512.cif,1.18
perov_5513.cif,2.6
perov_5514.cif,1.48
perov_5515.cif,0.42
perov_5516.cif,2.4
perov_5517.cif,1.18
perov_5518.cif,3.3
perov_5519.cif,1.8
perov_5520.cif,0.98
perov_5521.cif,1.34
perov_5522.cif,1.4
perov_5523.cif,1.96
perov_5524.cif,0.94
perov_5525.cif,0.68
perov_5526.cif,2.02
perov_5527.cif,2.26
perov_5528.cif,1.2
perov_5529.cif,1.32
perov_5530.cif,3.06
perov_5531.cif,1.42
perov_5532.cif,2.5
perov_5533.cif,2.12
perov_5534.cif,1.42
perov_5535.cif,1.34
perov_5536.cif,0.92
perov_5537.cif,1.48
perov_5538.cif,0.6
perov_5539.cif,2.12
perov_5540.cif,1.22
perov_5541.cif,0.38
perov_5542.cif,0.18
perov_5543.cif,2.9
perov_5544.cif,1.24
perov_5545.cif,0.84
perov_5546.cif,1.4
perov_5547.cif,0.78
perov_5548.cif,2.1
perov_5549.cif,1.16
perov_5550.cif,1.42
perov_5551.cif,2.02
perov_5552.cif,1.44
perov_5553.cif,1.0
perov_5554.cif,1.56
perov_5555.cif,2.74
perov_5556.cif,1.7
perov_5557.cif,0.9
perov_5558.cif,1.36
perov_5559.cif,1.84
perov_5560.cif,0.86
perov_5561.cif,1.24
perov_5562.cif,1.04
perov_5563.cif,2.32
perov_5564.cif,1.28
perov_5565.cif,1.14
perov_5566.cif,0.94
perov_5567.cif,0.38
perov_5568.cif,0.58
perov_5569.cif,1.46
perov_5570.cif,1.16
perov_5571.cif,1.68
perov_5572.cif,0.98
perov_5573.cif,1.02
perov_5574.cif,1.62
perov_5575.cif,0.86
perov_5576.cif,1.02
perov_5577.cif,0.94
perov_5578.cif,2.64
perov_5579.cif,3.94
perov_5580.cif,1.92
perov_5581.cif,2.04
perov_5582.cif,1.82
perov_5583.cif,1.64
perov_5584.cif,0.68
perov_5585.cif,1.72
perov_5586.cif,1.06
perov_5587.cif,2.66
perov_5588.cif,1.7
perov_5589.cif,1.14
perov_5590.cif,0.46
perov_5591.cif,1.38
perov_5592.cif,1.44
perov_5593.cif,1.6
perov_5594.cif,1.9
perov_5595.cif,1.86
perov_5596.cif,1.3
perov_5597.cif,1.26
perov_5598.cif,3.92
perov_5599.cif,1.32
perov_5600.cif,2.38
perov_5601.cif,1.14
perov_5602.cif,0.68
perov_5603.cif,1.48
perov_5604.cif,1.56
perov_5605.cif,0.5
perov_5606.cif,1.66
perov_5607.cif,1.6
perov_5608.cif,2.1
perov_5609.cif,0.7
perov_5610.cif,2.34
perov_5611.cif,0.92
perov_5612.cif,1.28
perov_5613.cif,1.74
perov_5614.cif,0.96
perov_5615.cif,1.02
perov_5616.cif,1.02
perov_5617.cif,0.92
perov_5618.cif,1.88
perov_5619.cif,0.52
perov_5620.cif,0.7
perov_5621.cif,1.54
perov_5622.cif,2.5
perov_5623.cif,1.82
perov_5624.cif,2.12
perov_5625.cif,1.76
perov_5626.cif,1.76
perov_5627.cif,1.88
perov_5628.cif,1.54
perov_5629.cif,0.84
perov_5630.cif,1.4
perov_5631.cif,3.8
perov_5632.cif,1.96
perov_5633.cif,0.78
perov_5634.cif,1.94
perov_5635.cif,1.08
perov_5636.cif,0.82
perov_5637.cif,2.18
perov_5638.cif,1.82
perov_5639.cif,1.26
perov_5640.cif,1.06
perov_5641.cif,0.92
perov_5642.cif,1.48
perov_5643.cif,2.62
perov_5644.cif,1.22
perov_5645.cif,2.82
perov_5646.cif,1.96
perov_5647.cif,1.06
perov_5648.cif,1.62
perov_5649.cif,2.36
perov_5650.cif,1.3
perov_5651.cif,1.08
perov_5652.cif,1.3
perov_5653.cif,1.8
perov_5654.cif,2.7
perov_5655.cif,1.4
perov_5656.cif,0.32
perov_5657.cif,1.96
perov_5658.cif,2.42
perov_5659.cif,2.56
perov_5660.cif,1.86
perov_5661.cif,0.74
perov_5662.cif,2.96
perov_5663.cif,1.52
perov_5664.cif,0.68
perov_5665.cif,1.04
perov_5666.cif,1.38
perov_5667.cif,0.78
perov_5668.cif,0.72
perov_5669.cif,2.6
perov_5670.cif,1.78
perov_5671.cif,1.9
perov_5672.cif,1.1
perov_5673.cif,1.02
perov_5674.cif,1.92
perov_5675.cif,2.54
perov_5676.cif,0.84
perov_5677.cif,1.38
perov_5678.cif,1.4
perov_5679.cif,3.0
perov_5680.cif,0.34
perov_5681.cif,1.18
perov_5682.cif,0.42
perov_5683.cif,1.34
perov_5684.cif,1.26
perov_5685.cif,1.32
perov_5686.cif,0.92
perov_5687.cif,0.58
perov_5688.cif,1.4
perov_5689.cif,1.28
perov_5690.cif,0.6
perov_5691.cif,0.94
perov_5692.cif,2.32
perov_5693.cif,0.42
perov_5694.cif,1.86
perov_5695.cif,0.32
perov_5696.cif,0.66
perov_5697.cif,1.4
perov_5698.cif,0.28
perov_5699.cif,1.96
perov_5700.cif,0.52
perov_5701.cif,1.04
perov_5702.cif,2.42
perov_5703.cif,1.6
perov_5704.cif,1.74
perov_5705.cif,1.14
perov_5706.cif,0.74
perov_5707.cif,1.24
perov_5708.cif,1.32
perov_5709.cif,1.48
perov_5710.cif,0.98
perov_5711.cif,4.08
perov_5712.cif,1.16
perov_5713.cif,1.92
perov_5714.cif,0.46
perov_5715.cif,2.56
perov_5716.cif,0.72
perov_5717.cif,0.8
perov_5718.cif,1.42
perov_5719.cif,1.54
perov_5720.cif,1.86
perov_5721.cif,1.26
perov_5722.cif,1.16
perov_5723.cif,1.1
perov_5724.cif,1.28
perov_5725.cif,1.82
perov_5726.cif,2.54
perov_5727.cif,0.3
perov_5728.cif,1.08
perov_5729.cif,1.08
perov_5730.cif,1.88
perov_5731.cif,0.78
perov_5732.cif,1.4
perov_5733.cif,1.68
perov_5734.cif,2.58
perov_5735.cif,2.38
perov_5736.cif,1.16
perov_5737.cif,0.68
perov_5738.cif,0.34
perov_5739.cif,2.82
perov_5740.cif,1.84
perov_5741.cif,2.0
perov_5742.cif,3.62
perov_5743.cif,1.2
perov_5744.cif,1.98
perov_5745.cif,0.88
perov_5746.cif,0.84
perov_5747.cif,1.42
perov_5748.cif,1.12
perov_5749.cif,1.24
perov_5750.cif,-0.12
perov_5751.cif,2.06
perov_5752.cif,2.06
perov_5753.cif,1.8
perov_5754.cif,0.2
perov_5755.cif,0.74
perov_5756.cif,0.96
perov_5757.cif,1.38
perov_5758.cif,1.74
perov_5759.cif,1.0
perov_5760.cif,1.98
perov_5761.cif,1.48
perov_5762.cif,0.8
perov_5763.cif,0.76
perov_5764.cif,0.96
perov_5765.cif,0.6
perov_5766.cif,1.04
perov_5767.cif,1.24
perov_5768.cif,2.28
perov_5769.cif,0.94
perov_5770.cif,1.54
perov_5771.cif,0.92
perov_5772.cif,1.22
perov_5773.cif,1.9
perov_5774.cif,2.64
perov_5775.cif,1.04
perov_5776.cif,2.38
perov_5777.cif,1.48
perov_5778.cif,1.48
perov_5779.cif,2.1
perov_5780.cif,0.76
