id,formation_energy
4299306.cif,-2.5608
4296081.cif,-1.647
4307073.cif,-1.1366
4337055.cif,-2.5183
4299432.cif,-2.1441
4296819.cif,-0.2426
4308087.cif,-2.8959
4297299.cif,-2.3324
4815990.cif,-1.0719
4295940.cif,0.2424
4294029.cif,-0.1302
4295511.cif,0.701
4296183.cif,-2.4361
4307721.cif,-0.8144
4296639.cif,-2.7395
4294815.cif,-0.8184
4294338.cif,-0.8344
4299246.cif,-1.3786
4304250.cif,-0.1904
4298082.cif,-1.2765
4293816.cif,-1.2766
4299699.cif,-0.5561
4296012.cif,1.0279
4299972.cif,-2.6917
4336665.cif,-0.4355
4299510.cif,-1.4602
4294734.cif,-0.4167
4336305.cif,-2.3071
4297581.cif,-3.4951
4336806.cif,-1.0447
4294347.cif,0.462
4310034.cif,-2.016
4294134.cif,0.0821
4294962.cif,-0.1574
4183662.cif,0.2642
4294545.cif,-0.3636
4815918.cif,0.1743
4815864.cif,-2.1117
4336740.cif,-1.5831
4815894.cif,-2.3609
4297107.cif,-1.773
4294935.cif,-0.5058
4310010.cif,-1.9302
4297590.cif,-0.1595
4302216.cif,-3.2984
4828323.cif,-1.2007
4296888.cif,0.2467
4336461.cif,0.0674
4295358.cif,-1.3628
4299600.cif,-2.3254
4305003.cif,-2.7308
4298544.cif,-2.726
4298004.cif,-0.6263
4296030.cif,-1.9683
4861335.cif,-1.2629
4306296.cif,-1.5519
4297098.cif,-1.466
4299048.cif,-0.3258
4302339.cif,-1.8972
4297575.cif,-0.7244
4297215.cif,-1.9136
4298523.cif,-2.7286
4297038.cif,-1.3951
4303020.cif,-2.6186
4298109.cif,-1.234
4297884.cif,-0.3207
4299636.cif,-1.8566
4322475.cif,-0.6865
4815921.cif,-2.3478
4316577.cif,-0.9471
4298895.cif,-3.1123
4295031.cif,-1.6932
4297449.cif,-3.4313
4295907.cif,-1.1819
4301979.cif,-0.8232
4336467.cif,-1.3271
4294749.cif,-0.34
4295571.cif,-1.9318
4300059.cif,-0.3095
4297440.cif,-3.1657
4299462.cif,-1.1967
4296963.cif,-2.6286
4296714.cif,-0.8618
4302774.cif,-3.2657
4297206.cif,-2.4958
4297638.cif,-1.3682
4304754.cif,-2.453
4828080.cif,-0.2761
4300275.cif,-0.3553
4295856.cif,-0.828
4298784.cif,-1.2272
4301292.cif,-1.2515
4879104.cif,-2.0548
4879455.cif,-1.8244
4182462.cif,-0.5347
4307961.cif,-0.0466
4298118.cif,-0.7811
4183650.cif,-2.0728
4336479.cif,0.8687
4299519.cif,-2.6414
4297479.cif,-2.8528
4297761.cif,-1.3939
4879248.cif,0.5056
4298361.cif,-0.7131
4306677.cif,-2.5831
4299423.cif,-1.9759
4336803.cif,0.0063
4337292.cif,-2.3226
4301490.cif,-0.5749
4297464.cif,0.8631
4860834.cif,-0.9621
4303251.cif,-0.4332
4304994.cif,-0.8227
4297380.cif,-0.62
4304814.cif,-2.1285
4323027.cif,-2.3382
4303542.cif,-2.2889
4323993.cif,-2.3379
4303893.cif,-1.5967
4296036.cif,-0.5235
4337247.cif,1.0056
4336494.cif,-1.5135
4302726.cif,-1.3271
4296699.cif,-1.3269
4297197.cif,-0.5754
4298901.cif,-1.2606
4297725.cif,-1.5949
4297605.cif,-1.4629
4336428.cif,-3.0543
4296246.cif,-0.3553
4297371.cif,-2.0566
4299900.cif,-1.2061
4300725.cif,-0.7883
4294677.cif,0.2096
4337226.cif,-0.2131
4298943.cif,-1.1627
4299717.cif,-1.8262
4336719.cif,1.1659
4300833.cif,-2.1364
4298910.cif,-1.0336
4296897.cif,-1.4938
4303911.cif,-1.9123
4302195.cif,-3.1129
4348407.cif,-0.4553
4309665.cif,-1.7457
4304280.cif,-1.703
4316862.cif,-1.8977
4861458.cif,-0.7769
4336695.cif,0.7438
4295214.cif,-1.5229
4879437.cif,-2.1638
4298691.cif,-0.545
4336527.cif,-1.4818
4302402.cif,-0.9347
4306776.cif,-0.846
4300227.cif,-1.677
4336560.cif,-1.6797
4296933.cif,-1.6922
4297116.cif,-2.3625
4296804.cif,-1.9598
4297308.cif,-0.3271
4861383.cif,0.3654
4298226.cif,-2.3977
4298424.cif,-2.8713
4816683.cif,-2.3655
4302459.cif,-2.7235
4336815.cif,-0.5669
4297047.cif,0.1946
4294791.cif,-0.6635
4297824.cif,-3.2578
4298385.cif,0.0999
4297317.cif,-1.3681
4299006.cif,-1.1185
4336425.cif,-2.1273
4298961.cif,-0.5638
4296828.cif,-2.2573
4298016.cif,-1.3349
4297791.cif,-0.8934
4295427.cif,-0.0498
4295142.cif,-1.4954
4337082.cif,-1.199
4860111.cif,-0.227
4295043.cif,-1.1955
4297503.cif,-0.8304
4297938.cif,-1.6846
4313439.cif,-0.3722
4322181.cif,-1.4281
4299552.cif,-1.1555
4307163.cif,-2.1875
4299471.cif,-1.9423
4297947.cif,-0.359
4297386.cif,-0.6173
4336755.cif,-1.1218
4298667.cif,-1.4538
4296978.cif,-1.0052
4295445.cif,0.2856
4298970.cif,0.0187
4301970.cif,-1.0638
4302732.cif,-1.9567
4299168.cif,-1.9182
4337277.cif,-1.4242
4297914.cif,0.1581
4299231.cif,-1.6038
4298442.cif,-1.6832
4300485.cif,-3.2294
4300692.cif,-2.1111
4304760.cif,-1.7783
4303461.cif,0.7311
4298562.cif,-0.6437
4299177.cif,-2.7285
4298532.cif,-0.7795
4336704.cif,-2.4624
4299348.cif,-1.9734
4296156.cif,-1.8992
4861611.cif,-0.5554
4300458.cif,0.0715
4336284.cif,-1.5099
4861374.cif,0.1515
4302249.cif,-1.4311
4181952.cif,-1.4602
4321038.cif,-1.7546
4297767.cif,-1.6542
4182981.cif,-2.1639
4296513.cif,-2.7206
4298754.cif,-0.2598
4302279.cif,-2.051
4296483.cif,-2.2658
4296924.cif,-1.9628
4299405.cif,-2.9195
4298514.cif,-0.3651
4298862.cif,-0.8681
4310589.cif,-0.6201
4861386.cif,-1.3966
4308858.cif,-1.6699
4298025.cif,-2.9072
4336536.cif,-1.2386
4302576.cif,-0.557
4299591.cif,-1.5494
4299861.cif,-3.0767
4340295.cif,-1.4883
4297923.cif,-1.2127
4320921.cif,-2.7843
4298952.cif,-1.2707
4296834.cif,-3.4469
4861422.cif,0.3499
4298370.cif,-1.7775
4296537.cif,-0.5407
4336632.cif,0.8339
4298163.cif,-0.5977
4297122.cif,-1.2584
4305036.cif,-0.6683
4299927.cif,-0.8815
4296441.cif,-2.2539
4299282.cif,-2.1976
4860900.cif,-1.8474
4298283.cif,-1.291
4298709.cif,-1.5407
4306461.cif,0.5702
4183050.cif,-1.594
4336653.cif,-2.2195
4301727.cif,-0.3071
4299708.cif,-3.1631
4296906.cif,-1.6054
4337304.cif,-2.9541
4298133.cif,-2.0487
4299663.cif,-0.1235
4298745.cif,-1.4015
4301757.cif,-2.419
4183101.cif,0.0507
4301547.cif,-2.0992
4307226.cif,-2.1623
4299543.cif,-2.5473
4299759.cif,-2.6576
4299768.cif,-2.771
4183173.cif,-1.5134
4301415.cif,-3.3527
4336569.cif,-0.4855
4301004.cif,-1.4349
4322580.cif,-2.6197
4336848.cif,0.3942
4302615.cif,-2.5921
4296432.cif,-1.0317
4299315.cif,-0.4908
4301931.cif,-0.625
4303593.cif,-2.2208
4305492.cif,-1.6494
4301922.cif,-2.7145
4336683.cif,-2.0492
4300329.cif,-0.6461
4299885.cif,-1.1299
4182147.cif,-0.7341
4337181.cif,-0.9412
4299495.cif,-1.7894
4299558.cif,-1.7763
4299291.cif,-1.5474
4300353.cif,-2.207
4301988.cif,-3.3903
4302972.cif,-0.6336
4298586.cif,-2.9628
4299894.cif,-2.0194
4317915.cif,-0.5476
4296849.cif,-1.3696
4299777.cif,-1.6215
4816266.cif,-1.8256
4816383.cif,-1.4939
4815957.cif,-1.5602
4301157.cif,-2.1007
4337271.cif,-0.7383
4298265.cif,-0.6563
4182294.cif,-1.4778
4299273.cif,-3.0607
4299876.cif,-2.0353
4301031.cif,-1.7246
4296219.cif,-1.5744
4305120.cif,-1.2328
4297776.cif,-1.1805
4298700.cif,-2.9542
4303068.cif,0.6623
4300083.cif,-0.9422
4298685.cif,-2.5739
4300701.cif,-3.1508
4816347.cif,-0.8316
4297242.cif,-1.921
4298433.cif,-0.8817
4879122.cif,-1.0654
4298142.cif,-0.0724
4298274.cif,-1.6985
4299534.cif,-1.7318
4337169.cif,-2.4816
4302111.cif,-0.8914
4861398.cif,-0.5715
4303431.cif,-2.2714
4297854.cif,0.7193
4297131.cif,-1.9364
4337289.cif,1.486
4306107.cif,-2.241
4303650.cif,-2.7966
4299357.cif,-1.5507
4297407.cif,-0.8715
4298487.cif,-2.2311
4183734.cif,-2.7014
4300584.cif,-2.1497
4314504.cif,-0.0456
4815882.cif,-0.972
4322232.cif,-1.4181
4297137.cif,-0.3523
4181958.cif,-0.8607
4336320.cif,-1.5277
4298376.cif,-1.3383
4301013.cif,-2.1926
4300752.cif,-2.8808
4296939.cif,-0.7246
4304202.cif,-0.8697
4300890.cif,-1.1026
4323966.cif,-0.9795
4296450.cif,-0.8341
4336827.cif,-0.4121
4300947.cif,-1.6831
4296840.cif,-0.2847
4302642.cif,-0.9853
4300218.cif,-3.41
4860840.cif,-2.0914
4299654.cif,-2.4623
4298802.cif,-0.053
4301304.cif,-0.2744
4302675.cif,-1.0822
4299336.cif,-1.0351
4298793.cif,0.5854
4336854.cif,0.2971
4299684.cif,-1.6404
4297509.cif,-3.4224
4297146.cif,-0.3079
4297155.cif,-0.5228
4306185.cif,-3.0114
4815948.cif,-2.4278
4300731.cif,-2.5337
4297869.cif,-0.5912
4321491.cif,-2.6711
4815930.cif,-1.5265
4304541.cif,-1.4894
4301229.cif,-1.4404
4299984.cif,-1.2903
4303710.cif,-2.6855
4307280.cif,-1.7438
4336791.cif,0.1507
4303635.cif,-0.1821
4320846.cif,-2.48
4183296.cif,-1.3038
4301817.cif,-0.5016
4302702.cif,0.7897
4303470.cif,-1.8369
4304142.cif,-0.4061
4309002.cif,-2.3231
4299990.cif,-1.8049
4298448.cif,-0.8709
4299192.cif,0.4414
4302426.cif,-1.9625
4300716.cif,-2.3681
4336524.cif,-0.0812
4301400.cif,-2.02
4298595.cif,-1.0242
4298298.cif,-0.3985
4183179.cif,-1.3238
4299324.cif,-1.932
4311012.cif,-1.0922
4299870.cif,-2.0983
4300782.cif,-1.2117
4300824.cif,-2.5219
4305540.cif,-2.2657
4860945.cif,-0.3221
4305891.cif,-2.4282
4336512.cif,0.1719
4299612.cif,-1.7303
4299090.cif,-2.8577
4297560.cif,-0.2035
4297878.cif,-2.726
4815966.cif,-2.1827
4299123.cif,-1.7573
4305615.cif,-2.9088
4308447.cif,-1.8464
4300998.cif,-1.4518
4299792.cif,-1.0614
4300788.cif,-3.2088
4300284.cif,-1.4094
4302207.cif,-2.7906
4299441.cif,-1.343
4816296.cif,-0.8196
4300092.cif,-1.4056
4299948.cif,0.141
4300647.cif,-0.8666
4300428.cif,-2.1775
4337139.cif,-2.157
4861548.cif,-0.458
4300107.cif,-1.9645
4306311.cif,-1.056
4275435.cif,-2.4189
4307169.cif,-2.7879
4828443.cif,-1.2561
4298928.cif,-0.9739
4301055.cif,-1.1857
4298172.cif,-0.7435
4299486.cif,0.1701
4316697.cif,-0.8338
4299999.cif,-2.1865
4297416.cif,-1.0917
4183305.cif,-1.5015
4336749.cif,0.0489
4861449.cif,0.0934
4301454.cif,-0.764
4302450.cif,-2.6973
4297527.cif,-0.5018
4297161.cif,-1.2062
4301166.cif,-2.5145
4299015.cif,-0.34
4299099.cif,-2.5536
4322616.cif,-1.3413
4336650.cif,-0.8213
4306350.cif,-1.3356
4299804.cif,-0.4129
4297251.cif,0.4333
4303089.cif,-1.6942
4299210.cif,-0.7551
4307346.cif,-1.5661
4298808.cif,-1.9075
4302009.cif,-2.4678
4300344.cif,-2.2588
4302624.cif,-3.1048
4303902.cif,-1.246
4305324.cif,-1.6771
4303416.cif,-0.286
4305342.cif,-0.9034
4336830.cif,-1.7406
4309269.cif,-0.2783
4299201.cif,-1.8446
4300305.cif,-0.4837
4302267.cif,-2.6545
4300533.cif,-1.292
4336521.cif,-1.5611
4300500.cif,-2.0832
4310673.cif,-0.7594
4336680.cif,-1.9488
4184355.cif,-2.1821
4298919.cif,-2.5236
4300638.cif,-0.1636
4301691.cif,-2.2185
4300797.cif,1.1
4319955.cif,-1.7996
4300008.cif,-1.8668
4336692.cif,-0.1787
4304565.cif,-0.6328
4305501.cif,-2.8512
4306599.cif,-2.4935
4815963.cif,-2.295
4816659.cif,-1.6615
4860930.cif,-1.1404
4299108.cif,-0.1419
4299567.cif,-1.3072
4336500.cif,0.1595
4182942.cif,-2.7231
4298730.cif,-0.7099
4336539.cif,-2.3842
4298196.cif,0.5232
4816662.cif,-0.3983
4305510.cif,-2.2657
4300491.cif,-1.9939
4336506.cif,-0.716
4298739.cif,-1.1014
4816287.cif,-0.7187
4300818.cif,-2.9196
4861425.cif,-1.0215
4183683.cif,-2.0394
4300101.cif,-0.735
4313907.cif,-2.4785
4861428.cif,-1.5009
4336614.cif,-1.8872
4299576.cif,-2.6979
4298817.cif,-0.8622
4309932.cif,-2.3956
4302027.cif,-3.1364
4336578.cif,0.6928
4305012.cif,-0.7237
4337178.cif,-1.1372
4300371.cif,0.1786
4306764.cif,-1.9965
4303626.cif,0.7625
4298289.cif,-1.7183
4299726.cif,-1.4837
4336977.cif,-1.4941
4303002.cif,-1.813
4305711.cif,-2.6479
4298472.cif,-1.2051
4300656.cif,-2.2934
4303929.cif,-1.5781
4336656.cif,-1.2446
4301382.cif,-0.5756
4298181.cif,-0.6575
4861443.cif,-1.576
4300116.cif,0.9806
4815879.cif,-1.6281
4301841.cif,-0.3887
4299621.cif,-2.5965
4303602.cif,-0.711
4300740.cif,-2.7262
4301106.cif,0.1964
4298721.cif,0.1741
4299942.cif,-1.1155
4300515.cif,-2.2783
4300968.cif,-3.4353
4302540.cif,-0.8828
4183233.cif,-2.1255
4302606.cif,-1.2306
4307337.cif,-1.3849
4302084.cif,-1.5122
4300956.cif,-1.5024
4816380.cif,-1.6805
4304052.cif,0.1932
4301898.cif,-1.1384
4310886.cif,-0.978
4306203.cif,-1.0615
4336812.cif,0.2188
4336698.cif,-1.2153
4313703.cif,0.209
4860852.cif,-1.8527
4298604.cif,-0.597
4301676.cif,-1.4042
4183560.cif,-0.2426
4300422.cif,-2.1379
4304739.cif,-2.1335
4300524.cif,-0.6705
4301481.cif,-3.0149
4336689.cif,-0.6791
4306047.cif,-1.5279
4861431.cif,-1.2883
4300377.cif,-3.1046
4302288.cif,-1.4053
4336716.cif,-0.1248
4314099.cif,-0.1135
4298826.cif,-0.6896
4301880.cif,-1.1682
4816332.cif,-2.572
4300974.cif,-1.6462
4298046.cif,-0.6909
4300413.cif,-2.2571
4299144.cif,-1.5332
4337565.cif,0.3878
4302408.cif,-2.0376
4301835.cif,-0.3887
4316922.cif,-1.444
5188797.cif,-1.0897
4302765.cif,-1.05
4308339.cif,-3.0294
4300236.cif,-2.7737
4301997.cif,-1.7016
4299372.cif,-1.2548
4302138.cif,-2.0461
4302792.cif,-1.3732
4336563.cif,-1.0336
4298235.cif,-0.6981
4317192.cif,-0.8023
4336773.cif,-2.8516
4301244.cif,-2.7579
4300773.cif,-1.6669
4300509.cif,-2.1077
4302684.cif,-0.8708
4304964.cif,-2.7288
4300020.cif,0.9363
4304133.cif,-2.937
4300362.cif,-1.3478
4336581.cif,-0.5942
4303452.cif,-3.5227
4816191.cif,1.0215
4300575.cif,-0.5758
4308921.cif,0.2592
4336545.cif,-1.6074
4302534.cif,-1.0539
4301463.cif,0.1585
4336572.cif,0.7433
4337187.cif,-0.136
4301556.cif,-1.9488
4301022.cif,-1.2683
4300125.cif,-0.2706
4301235.cif,-2.4107
4301262.cif,-1.9797
4301538.cif,-1.6593
4302093.cif,-2.3485
4302366.cif,-2.7347
4306605.cif,-1.0463
4302915.cif,-0.9499
4336593.cif,-0.0555
4318092.cif,-2.1475
4302900.cif,-0.5325
4302105.cif,-1.444
4305225.cif,-1.7396
4306965.cif,-1.9528
4303188.cif,-2.3553
4301322.cif,-2.6959
4305297.cif,-0.0362
4301064.cif,-0.9842
4301271.cif,-1.7396
4301178.cif,-1.8983
4300542.cif,-0.4059
4307094.cif,-1.5768
4305702.cif,-1.4718
4860906.cif,-0.9379
4336686.cif,-3.2741
4304523.cif,-2.4993
4307409.cif,-3.094
4304223.cif,0.5548
4304271.cif,-0.8119
4303485.cif,-0.4397
4302516.cif,-0.8996
4303374.cif,-1.7636
4305795.cif,-1.2988
4861470.cif,-1.2556
4305288.cif,-1.8453
4182624.cif,-2.8782
4324983.cif,-2.0896
4313961.cif,-0.8655
4315890.cif,-2.1425
4300143.cif,-1.1986
4310331.cif,-2.1988
4304349.cif,-0.6487
4182339.cif,-1.0622
4302312.cif,-1.4787
4306176.cif,-1.6427
4306065.cif,-1.9384
4860192.cif,-0.5365
4301667.cif,-0.663
4301205.cif,-2.0081
4306041.cif,-3.3956
4302357.cif,-2.0629
4302564.cif,-2.4293
4300764.cif,-0.0679
4303182.cif,-0.6551
4302828.cif,-0.8916
4860939.cif,-1.7575
4301427.cif,-0.8079
4301391.cif,-1.4001
4816503.cif,0.9102
4336779.cif,-2.7609
4303983.cif,-0.6759
4301889.cif,-1.1171
4298763.cif,-0.9807
4300593.cif,-2.5703
4303620.cif,-3.2134
4301253.cif,-1.7615
4182567.cif,-2.3602
4301409.cif,-2.0322
4301469.cif,-2.9874
4302933.cif,-3.1188
4302924.cif,-1.2374
4337028.cif,-1.6114
4301826.cif,-2.9845
4302147.cif,-2.2106
4336869.cif,-0.6268
4301904.cif,-2.22
4307472.cif,-2.2133
4302294.cif,-0.4463
4301790.cif,-1.0711
4299732.cif,-0.5736
4299363.cif,-1.3597
4303062.cif,-0.9658
4860957.cif,-0.1965
4299957.cif,-0.7048
4336575.cif,-0.1317
4182507.cif,-1.6849
4336725.cif,-1.7146
4183836.cif,-1.2738
4306491.cif,-1.2737
4339416.cif,-0.9139
4300842.cif,-2.4479
4301040.cif,-1.1549
4316298.cif,-3.0047
4336710.cif,-1.9876
4301187.cif,-0.9185
4302633.cif,-2.0574
4303125.cif,-1.7059
4299504.cif,-1.0001
4322007.cif,-2.6485
4307355.cif,-2.1246
4302759.cif,-2.8111
4308795.cif,-2.2381
4300665.cif,-1.0649
4860129.cif,-2.1686
4303038.cif,-1.8295
4306875.cif,-2.4243
4302153.cif,-3.0812
4302483.cif,-3.3864
4300671.cif,-0.758
4302018.cif,-3.1813
4306134.cif,-1.0476
4301775.cif,-2.823
4305279.cif,-3.4809
4303338.cif,-0.8013
4307256.cif,-1.8523
4307478.cif,-3.0699
4336668.cif,-1.6145
4337553.cif,-2.4922
4305390.cif,-1.8496
4337184.cif,-2.7921
4306482.cif,-1.0132
4306581.cif,-1.3539
4306848.cif,-2.9833
4307265.cif,-1.5328
4308834.cif,-1.3773
4336752.cif,-0.65
4316742.cif,-1.9421
4303398.cif,-1.0634
4307730.cif,-1.7997
4307712.cif,-1.0173
4307394.cif,-2.6546
4322400.cif,-2.874
4306926.cif,-1.9556
4336611.cif,0.9631
4305435.cif,-1.3334
4300194.cif,-1.0263
4301913.cif,-1.7349
4336659.cif,-0.0668
4301211.cif,-0.9467
4301337.cif,-0.3768
4304169.cif,-2.6392
4304262.cif,-2.5964
4815951.cif,-2.8642
4306755.cif,0.3348
4302045.cif,-2.4586
4337463.cif,-2.7441
4337295.cif,0.1518
4304499.cif,-1.2804
4317027.cif,-2.0532
4300560.cif,-0.8284
4302036.cif,-0.4241
4304487.cif,-0.6622
4860168.cif,0.2413
4302060.cif,-1.3196
4305738.cif,-3.5558
4309152.cif,-2.2077
4861512.cif,-0.9512
4336794.cif,-0.9454
4308078.cif,-1.8755
4302477.cif,-1.0638
4336902.cif,-0.6611
4304733.cif,-1.5809
4302348.cif,-1.5352
4304358.cif,-2.3364
4310514.cif,-0.946
4336713.cif,-0.5364
4303668.cif,-2.8573
4303365.cif,0.2178
4299816.cif,-0.9525
4302165.cif,-1.4501
4300920.cif,-2.1606
4336860.cif,-2.4307
4301604.cif,-2.0291
4299453.cif,-1.3432
4301850.cif,-2.2731
4299741.cif,-0.3126
4337124.cif,-1.3557
4302843.cif,-0.5164
4336941.cif,-0.2911
4309785.cif,-2.1871
4303815.cif,-2.9783
4306080.cif,-3.0829
4302417.cif,-1.3277
4301118.cif,-1.7215
4336455.cif,-2.0271
4305243.cif,-2.169
4306383.cif,-1.9195
4300050.cif,-1.1179
4306227.cif,-0.1205
4302372.cif,-1.8847
4336548.cif,-1.6986
4182684.cif,-2.6102
4303824.cif,-2.6119
4308519.cif,-3.0071
4307628.cif,-1.9112
4182753.cif,-1.0169
4303257.cif,-1.8115
4302957.cif,-0.3368
4860858.cif,-0.0708
4300983.cif,-0.7474
4300602.cif,-0.449
4300170.cif,-1.9459
4303677.cif,-0.9902
4315875.cif,-0.9346
4306884.cif,-1.321
4306746.cif,0.2135
4301328.cif,-2.676
4314603.cif,-2.4979
4305678.cif,-1.8768
4307112.cif,-1.1284
4303737.cif,-0.0519
4303233.cif,-0.2167
4303509.cif,-1.0585
4303728.cif,-0.8462
4310238.cif,-0.8419
4305444.cif,-2.2381
4307004.cif,0.5387
4308111.cif,-2.5852
4336410.cif,-2.3877
4308003.cif,-0.8009
4305549.cif,0.2569
4307649.cif,-1.8269
4315545.cif,-0.5255
4304934.cif,-2.1882
4301712.cif,-1.9014
4336737.cif,0.4664
4337679.cif,0.4232
4302321.cif,-1.0835
4315419.cif,-1.6194
4304973.cif,-1.7931
4300164.cif,-0.4036
4303854.cif,-0.512
4182633.cif,-1.102
4182348.cif,-2.0474
4302837.cif,-2.9934
4300449.cif,-0.3404
4302171.cif,-0.5674
4305645.cif,-1.607
4183677.cif,-2.2798
4301577.cif,-3.4893
4300857.cif,0.0423
4304556.cif,-1.0169
4303560.cif,-1.3319
4304334.cif,-0.6407
4306032.cif,-3.051
4303218.cif,-2.6566
4336911.cif,-1.3587
4336602.cif,-0.0688
4325319.cif,-1.0568
4336605.cif,-2.6095
4301589.cif,-1.6913
4304583.cif,-0.6254
4305654.cif,-0.4762
4861560.cif,-1.7743
4303959.cif,-3.1341
4301703.cif,-1.5737
4302813.cif,-1.5402
4303575.cif,-3.1062
4322607.cif,-2.6353
4300314.cif,-0.2508
4304454.cif,-0.6233
4182087.cif,-1.7252
4301598.cif,-1.6524
4302435.cif,-1.8237
4304823.cif,-2.7047
4302549.cif,-0.7454
4304412.cif,-1.5026
4316127.cif,-2.528
4306545.cif,-2.4548
4301568.cif,-1.0579
4308993.cif,-0.812
4306500.cif,-2.0888
4306614.cif,-1.6436
4337301.cif,-0.0386
4306716.cif,-1.7196
4302225.cif,-1.2989
4309287.cif,-3.1597
4303383.cif,0.6745
4302303.cif,-1.3967
4879131.cif,-0.5816
4303098.cif,-0.5965
4310664.cif,-1.14
4301799.cif,-0.9951
4322928.cif,-1.0049
4182936.cif,-2.5063
4300035.cif,-0.1242
4306374.cif,-2.5724
4303584.cif,-1.0593
4302381.cif,-2.2696
4300929.cif,0.5215
4305420.cif,-2.7175
4304343.cif,-0.2627
4304478.cif,-2.2505
4183407.cif,-1.1867
4304682.cif,-2.7536
4307370.cif,-1.9313
4306956.cif,-2.5727
4302648.cif,-0.6503
4309023.cif,-2.6797
4303272.cif,-1.5155
4303293.cif,-2.0766
4305135.cif,-0.915
4303323.cif,-1.2021
4303266.cif,-2.0622
4300611.cif,-2.1579
4305042.cif,-3.0567
4309716.cif,-2.5787
4306014.cif,-0.8127
4305018.cif,-0.6082
4303968.cif,-1.296
4337244.cif,-1.0248
4308483.cif,-1.4994
4304151.cif,-1.7378
4302558.cif,-0.6055
4309623.cif,-0.7225
4816371.cif,-2.1472
4313388.cif,-2.7064
4336851.cif,-2.5336
4308678.cif,-2.1875
4336767.cif,-1.4099
4303314.cif,-1.3237
4304388.cif,-1.7347
4337220.cif,-2.5681
4303515.cif,0.2859
4302942.cif,-0.0866
4301127.cif,0.6672
4302234.cif,-1.8297
4336584.cif,0.4089
4303878.cif,-3.6204
4305219.cif,-1.7908
4315644.cif,-1.8967
4305273.cif,-0.8299
4303569.cif,-2.9517
4861491.cif,-1.6943
4302240.cif,-2.7748
4307934.cif,-1.9355
4302978.cif,-0.2428
4302069.cif,-0.5165
4304187.cif,-0.2057
4306398.cif,-1.3647
4323480.cif,-0.013
4336722.cif,-0.4206
4306056.cif,-1.0351
4301346.cif,-0.2794
4300680.cif,-0.7734
4861593.cif,-0.3179
4300623.cif,-0.3934
4304313.cif,-0.8743
4303224.cif,-1.0279
4302525.cif,-0.5739
4304613.cif,-2.2249
4301277.cif,-0.6449
4304880.cif,-1.604
4304925.cif,-2.417
4305027.cif,-1.3727
4336590.cif,0.1714
4304397.cif,-1.5529
4306626.cif,-1.7035
4303938.cif,-1.6424
4316592.cif,-1.7499
4304697.cif,-1.1916
4305804.cif,-0.948
4317813.cif,-2.4636
4303641.cif,-2.0555
4304940.cif,-1.255
4304667.cif,-0.3911
4305693.cif,-2.9623
4861572.cif,0.9714
4307454.cif,-2.6164
4304163.cif,-2.2167
4313535.cif,-0.3674
4336299.cif,-2.9679
4182762.cif,-0.8046
4879185.cif,0.0147
4303659.cif,-0.7116
4302492.cif,-1.8388
4302501.cif,-0.0578
4304178.cif,-1.3506
4303686.cif,0.1537
4303479.cif,-0.2443
4181673.cif,-1.5459
4336701.cif,0.7039
4860117.cif,-2.8377
4303869.cif,0.7548
4304295.cif,-0.2299
4303332.cif,-2.3085
4306212.cif,-1.1653
4305906.cif,-2.076
4337007.cif,-1.2877
4182267.cif,-1.0277
4301952.cif,0.7494
4306074.cif,-1.8924
4336647.cif,0.467
4319937.cif,-2.7226
4336599.cif,-0.2285
4306251.cif,-1.3025
4305084.cif,-2.5744
4181826.cif,-1.168
4304382.cif,-1.911
4304421.cif,-2.1378
4315479.cif,-1.8296
4304517.cif,-1.4223
4304904.cif,-2.1925
4816362.cif,-1.7216
4304067.cif,-1.2442
4301352.cif,-0.9081
4816329.cif,-0.0519
4302585.cif,0.4514
4301499.cif,-0.0545
4336962.cif,-2.1218
4305078.cif,-2.1443
4305429.cif,-2.4046
4304469.cif,-1.1787
4311357.cif,-1.3626
4306635.cif,-3.2063
4319832.cif,-0.0562
4301808.cif,-1.1424
4304796.cif,-1.6329
4304598.cif,-1.5491
4301718.cif,-0.1222
4301439.cif,-3.047
4303281.cif,-0.5984
4816245.cif,-1.7493
4318011.cif,-2.6774
4816596.cif,-2.8654
4336770.cif,-0.692
4308399.cif,-1.7178
4860954.cif,-1.7186
4321731.cif,-2.8715
4305093.cif,-0.313
4274235.cif,-1.5629
4302951.cif,-0.5816
4308228.cif,-2.1618
4306089.cif,-3.0044
4306098.cif,-2.9406
4337175.cif,0.5254
4303140.cif,-0.4616
4303077.cif,0.0623
4305204.cif,-1.0188
4308189.cif,-1.6676
4303392.cif,-0.5275
4306986.cif,-3.3909
4325820.cif,0.4959
4304676.cif,-1.6648
4305687.cif,-0.3527
4307028.cif,-1.7859
4301961.cif,-1.4053
4305747.cif,-2.9981
4319946.cif,-2.5503
4816224.cif,-1.738
4308876.cif,-1.6129
4305822.cif,-3.671
4309527.cif,-2.0826
4305141.cif,-1.483
4308345.cif,-0.6796
4309812.cif,-2.5123
4303830.cif,-1.2799
4336518.cif,-1.7967
4307499.cif,-2.8396
4304508.cif,-1.9254
4306917.cif,-1.4572
4302882.cif,-2.6582
4336635.cif,-0.3765
4181721.cif,-1.631
4320489.cif,-0.471
4322784.cif,-0.4475
4307418.cif,-2.0024
4303887.cif,-1.2303
4326570.cif,-0.1898
4306335.cif,-2.0349
4303500.cif,-2.7261
